case,sweep,T,E,E_per_spin,M,m,abs_m,m2,acceptance
L30_T2,54,2.0,-1544.0,-1.7155555555555555,772,0.8577777777777778,0.8577777777777778,0.7357827160493827,0.0811111111111111
L30_T2,55,2.0,-1488.0,-1.6533333333333333,738,0.82,0.82,0.6723999999999999,0.09444444444444444
L30_T2,56,2.0,-1548.0,-1.72,794,0.8822222222222222,0.8822222222222222,0.778316049382716,0.1
L30_T2,57,2.0,-1584.0,-1.76,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.08777777777777777
L30_T2,58,2.0,-1560.0,-1.7333333333333334,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.07666666666666666
L30_T2,59,2.0,-1620.0,-1.8,844,0.9377777777777778,0.9377777777777778,0.8794271604938272,0.07
L30_T2,60,2.0,-1596.0,-1.7733333333333334,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.06666666666666667
L30_T2,61,2.0,-1560.0,-1.7333333333333334,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.07777777777777778
L30_T2,62,2.0,-1612.0,-1.791111111111111,838,0.9311111111111111,0.9311111111111111,0.8669679012345679,0.07666666666666666
L30_T2,63,2.0,-1572.0,-1.7466666666666666,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.07111111111111111
L30_T2,64,2.0,-1548.0,-1.72,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.08222222222222222
L30_T2,65,2.0,-1540.0,-1.711111111111111,808,0.8977777777777778,0.8977777777777778,0.8060049382716049,0.08777777777777777
L30_T2,66,2.0,-1608.0,-1.7866666666666666,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.07666666666666666
L30_T2,67,2.0,-1628.0,-1.808888888888889,848,0.9422222222222222,0.9422222222222222,0.8877827160493826,0.06111111111111111
L30_T2,68,2.0,-1668.0,-1.8533333333333333,860,0.9555555555555556,0.9555555555555556,0.9130864197530865,0.051111111111111114
L30_T2,69,2.0,-1596.0,-1.7733333333333334,842,0.9355555555555556,0.9355555555555556,0.8752641975308643,0.05444444444444444
L30_T2,70,2.0,-1560.0,-1.7333333333333334,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.07888888888888888
L30_T2,71,2.0,-1548.0,-1.72,790,0.8777777777777778,0.8777777777777778,0.7704938271604939,0.08333333333333333
L30_T2,72,2.0,-1512.0,-1.68,788,0.8755555555555555,0.8755555555555555,0.7665975308641975,0.09666666666666666
L30_T2,73,2.0,-1532.0,-1.7022222222222223,804,0.8933333333333333,0.8933333333333333,0.7980444444444444,0.1
L30_T2,74,2.0,-1564.0,-1.7377777777777779,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.0811111111111111
L30_T2,75,2.0,-1572.0,-1.7466666666666666,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.08555555555555555
L30_T2,76,2.0,-1536.0,-1.7066666666666668,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.08444444444444445
L30_T2,77,2.0,-1548.0,-1.72,810,0.9,0.9,0.81,0.08777777777777777
L30_T2,78,2.0,-1556.0,-1.728888888888889,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.09111111111111111
L30_T2,79,2.0,-1512.0,-1.68,796,0.8844444444444445,0.8844444444444445,0.782241975308642,0.10111111111111111
L30_T2,80,2.0,-1552.0,-1.7244444444444444,782,0.8688888888888889,0.8688888888888889,0.754967901234568,0.10333333333333333
L30_T2,81,2.0,-1500.0,-1.6666666666666667,758,0.8422222222222222,0.8422222222222222,0.7093382716049382,0.10222222222222223
L30_T2,82,2.0,-1520.0,-1.6888888888888889,764,0.8488888888888889,0.8488888888888889,0.7206123456790124,0.10111111111111111
L30_T2,83,2.0,-1548.0,-1.72,790,0.8777777777777778,0.8777777777777778,0.7704938271604939,0.09
L30_T2,84,2.0,-1564.0,-1.7377777777777779,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.07777777777777778
L30_T2,85,2.0,-1600.0,-1.7777777777777777,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.07666666666666666
L30_T2,86,2.0,-1572.0,-1.7466666666666666,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.06777777777777778
L30_T2,87,2.0,-1560.0,-1.7333333333333334,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.08444444444444445
L30_T2,88,2.0,-1596.0,-1.7733333333333334,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.07777777777777778
L30_T2,89,2.0,-1576.0,-1.751111111111111,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.08
L30_T2,90,2.0,-1492.0,-1.6577777777777778,792,0.88,0.88,0.7744,0.09444444444444444
L30_T2,91,2.0,-1540.0,-1.711111111111111,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.09777777777777778
L30_T2,92,2.0,-1580.0,-1.7555555555555555,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.08333333333333333
L30_T2,93,2.0,-1604.0,-1.7822222222222222,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.06555555555555556
L30_T2,94,2.0,-1580.0,-1.7555555555555555,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.07111111111111111
L30_T2,95,2.0,-1580.0,-1.7555555555555555,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.07666666666666666
L30_T2,96,2.0,-1596.0,-1.7733333333333334,808,0.8977777777777778,0.8977777777777778,0.8060049382716049,0.08333333333333333
L30_T2,97,2.0,-1524.0,-1.6933333333333334,794,0.8822222222222222,0.8822222222222222,0.778316049382716,0.07666666666666666
L30_T2,98,2.0,-1544.0,-1.7155555555555555,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.09444444444444444
L30_T2,99,2.0,-1568.0,-1.7422222222222221,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.08555555555555555
L30_T2,100,2.0,-1600.0,-1.7777777777777777,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.07777777777777778
L30_T2,101,2.0,-1592.0,-1.768888888888889,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.07333333333333333
L30_T2,102,2.0,-1564.0,-1.7377777777777779,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.07444444444444444
L30_T2,103,2.0,-1648.0,-1.8311111111111111,852,0.9466666666666667,0.9466666666666667,0.8961777777777777,0.06444444444444444
L30_T2,104,2.0,-1616.0,-1.7955555555555556,846,0.94,0.94,0.8835999999999999,0.056666666666666664
L30_T2,105,2.0,-1552.0,-1.7244444444444444,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.07666666666666666
L30_T2,106,2.0,-1600.0,-1.7777777777777777,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.08555555555555555
L30_T2,107,2.0,-1508.0,-1.6755555555555555,804,0.8933333333333333,0.8933333333333333,0.7980444444444444,0.09
L30_T2,108,2.0,-1476.0,-1.64,806,0.8955555555555555,0.8955555555555555,0.8020197530864197,0.10111111111111111
L30_T2,109,2.0,-1492.0,-1.6577777777777778,796,0.8844444444444445,0.8844444444444445,0.782241975308642,0.11
L30_T2,110,2.0,-1536.0,-1.7066666666666668,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.09888888888888889
L30_T2,111,2.0,-1620.0,-1.8,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.07888888888888888
L30_T2,112,2.0,-1604.0,-1.7822222222222222,840,0.9333333333333333,0.9333333333333333,0.8711111111111112,0.06444444444444444
L30_T2,113,2.0,-1584.0,-1.76,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.07222222222222222
L30_T2,114,2.0,-1568.0,-1.7422222222222221,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.08222222222222222
L30_T2,115,2.0,-1628.0,-1.808888888888889,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.07
L30_T2,116,2.0,-1524.0,-1.6933333333333334,802,0.8911111111111111,0.8911111111111111,0.7940790123456789,0.0811111111111111
L30_T2,117,2.0,-1532.0,-1.7022222222222223,796,0.8844444444444445,0.8844444444444445,0.782241975308642,0.09222222222222222
L30_T2,118,2.0,-1548.0,-1.72,810,0.9,0.9,0.81,0.08777777777777777
L30_T2,119,2.0,-1592.0,-1.768888888888889,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.08222222222222222
L30_T2,120,2.0,-1568.0,-1.7422222222222221,816,0.9066666666666666,0.9066666666666666,0.8220444444444444,0.07444444444444444
L30_T2,121,2.0,-1568.0,-1.7422222222222221,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.08333333333333333
L30_T2,122,2.0,-1520.0,-1.6888888888888889,800,0.8888888888888888,0.8888888888888888,0.7901234567901234,0.09222222222222222
L30_T2,123,2.0,-1476.0,-1.64,784,0.8711111111111111,0.8711111111111111,0.7588345679012345,0.1111111111111111
L30_T2,124,2.0,-1512.0,-1.68,794,0.8822222222222222,0.8822222222222222,0.778316049382716,0.11444444444444445
L30_T2,125,2.0,-1532.0,-1.7022222222222223,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.10444444444444445
L30_T2,126,2.0,-1584.0,-1.76,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.08444444444444445
L30_T2,127,2.0,-1588.0,-1.7644444444444445,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.07555555555555556
L30_T2,128,2.0,-1576.0,-1.751111111111111,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.07777777777777778
L30_T2,129,2.0,-1620.0,-1.8,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.07222222222222222
L30_T2,130,2.0,-1568.0,-1.7422222222222221,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.07111111111111111
L30_T2,131,2.0,-1504.0,-1.6711111111111112,800,0.8888888888888888,0.8888888888888888,0.7901234567901234,0.09333333333333334
L30_T2,132,2.0,-1492.0,-1.6577777777777778,780,0.8666666666666667,0.8666666666666667,0.7511111111111112,0.10444444444444445
L30_T2,133,2.0,-1436.0,-1.5955555555555556,744,0.8266666666666667,0.8266666666666667,0.6833777777777778,0.11333333333333333
L30_T2,134,2.0,-1532.0,-1.7022222222222223,780,0.8666666666666667,0.8666666666666667,0.7511111111111112,0.11333333333333333
L30_T2,135,2.0,-1620.0,-1.8,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.08777777777777777
L30_T2,136,2.0,-1560.0,-1.7333333333333334,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.06777777777777778
L30_T2,137,2.0,-1596.0,-1.7733333333333334,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.07888888888888888
L30_T2,138,2.0,-1580.0,-1.7555555555555555,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.07333333333333333
L30_T2,139,2.0,-1560.0,-1.7333333333333334,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.07888888888888888
L30_T2,140,2.0,-1564.0,-1.7377777777777779,828,0.92,0.92,0.8464,0.08
L30_T2,141,2.0,-1596.0,-1.7733333333333334,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.07333333333333333
L30_T2,142,2.0,-1560.0,-1.7333333333333334,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.07888888888888888
L30_T2,143,2.0,-1524.0,-1.6933333333333334,800,0.8888888888888888,0.8888888888888888,0.7901234567901234,0.08555555555555555
L30_T2,144,2.0,-1552.0,-1.7244444444444444,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.08888888888888889
L30_T2,145,2.0,-1600.0,-1.7777777777777777,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.0811111111111111
L30_T2,146,2.0,-1520.0,-1.6888888888888889,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.08666666666666667
L30_T2,147,2.0,-1596.0,-1.7733333333333334,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.08222222222222222
L30_T2,148,2.0,-1604.0,-1.7822222222222222,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.07333333333333333
L30_T2,149,2.0,-1580.0,-1.7555555555555555,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.07333333333333333
L30_T2,150,2.0,-1620.0,-1.8,842,0.9355555555555556,0.9355555555555556,0.8752641975308643,0.06666666666666667
L30_T2,151,2.0,-1636.0,-1.8177777777777777,852,0.9466666666666667,0.9466666666666667,0.8961777777777777,0.056666666666666664
L30_T2,152,2.0,-1600.0,-1.7777777777777777,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.06
L30_T2,153,2.0,-1640.0,-1.8222222222222222,854,0.9488888888888889,0.9488888888888889,0.9003901234567901,0.06111111111111111
L30_T2,154,2.0,-1644.0,-1.8266666666666667,858,0.9533333333333334,0.9533333333333334,0.9088444444444445,0.04888888888888889
L30_T2,155,2.0,-1592.0,-1.768888888888889,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.06111111111111111
L30_T2,156,2.0,-1596.0,-1.7733333333333334,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.07222222222222222
L30_T2,157,2.0,-1516.0,-1.6844444444444444,810,0.9,0.9,0.81,0.08444444444444445
L30_T2,158,2.0,-1580.0,-1.7555555555555555,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.08666666666666667
L30_T2,159,2.0,-1600.0,-1.7777777777777777,838,0.9311111111111111,0.9311111111111111,0.8669679012345679,0.06888888888888889
L30_T2,160,2.0,-1636.0,-1.8177777777777777,854,0.9488888888888889,0.9488888888888889,0.9003901234567901,0.06
L30_T2,161,2.0,-1588.0,-1.7644444444444445,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.06222222222222222
L30_T2,162,2.0,-1564.0,-1.7377777777777779,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.08222222222222222
L30_T2,163,2.0,-1548.0,-1.72,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.08222222222222222
L30_T2,164,2.0,-1528.0,-1.6977777777777778,816,0.9066666666666666,0.9066666666666666,0.8220444444444444,0.09
L30_T2,165,2.0,-1548.0,-1.72,802,0.8911111111111111,0.8911111111111111,0.7940790123456789,0.09222222222222222
L30_T2,166,2.0,-1532.0,-1.7022222222222223,806,0.8955555555555555,0.8955555555555555,0.8020197530864197,0.08666666666666667
L30_T2,167,2.0,-1600.0,-1.7777777777777777,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.08222222222222222
L30_T2,168,2.0,-1552.0,-1.7244444444444444,828,0.92,0.92,0.8464,0.07666666666666666
L30_T2,169,2.0,-1572.0,-1.7466666666666666,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.07555555555555556
L30_T2,170,2.0,-1604.0,-1.7822222222222222,838,0.9311111111111111,0.9311111111111111,0.8669679012345679,0.07444444444444444
L30_T2,171,2.0,-1580.0,-1.7555555555555555,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.07111111111111111
L30_T2,172,2.0,-1540.0,-1.711111111111111,794,0.8822222222222222,0.8822222222222222,0.778316049382716,0.08666666666666667
L30_T2,173,2.0,-1508.0,-1.6755555555555555,794,0.8822222222222222,0.8822222222222222,0.778316049382716,0.09111111111111111
L30_T2,174,2.0,-1560.0,-1.7333333333333334,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.09666666666666666
L30_T2,175,2.0,-1588.0,-1.7644444444444445,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.08888888888888889
L30_T2,176,2.0,-1620.0,-1.8,846,0.94,0.94,0.8835999999999999,0.07222222222222222
L30_T2,177,2.0,-1548.0,-1.72,820,0.9111111111111111,0.9111111111111111,0.8301234567901234,0.07444444444444444
L30_T2,178,2.0,-1592.0,-1.768888888888889,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.0811111111111111
L30_T2,179,2.0,-1624.0,-1.8044444444444445,840,0.9333333333333333,0.9333333333333333,0.8711111111111112,0.07222222222222222
L30_T2,180,2.0,-1500.0,-1.6666666666666667,798,0.8866666666666667,0.8866666666666667,0.7861777777777779,0.08333333333333333
L30_T2,181,2.0,-1564.0,-1.7377777777777779,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.08888888888888889
L30_T2,182,2.0,-1588.0,-1.7644444444444445,840,0.9333333333333333,0.9333333333333333,0.8711111111111112,0.07666666666666666
L30_T2,183,2.0,-1604.0,-1.7822222222222222,840,0.9333333333333333,0.9333333333333333,0.8711111111111112,0.06666666666666667
L30_T2,184,2.0,-1624.0,-1.8044444444444445,848,0.9422222222222222,0.9422222222222222,0.8877827160493826,0.06222222222222222
L30_T2,185,2.0,-1596.0,-1.7733333333333334,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.06111111111111111
L30_T2,186,2.0,-1608.0,-1.7866666666666666,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.06666666666666667
L30_T2,187,2.0,-1572.0,-1.7466666666666666,820,0.9111111111111111,0.9111111111111111,0.8301234567901234,0.07666666666666666
L30_T2,188,2.0,-1460.0,-1.6222222222222222,772,0.8577777777777778,0.8577777777777778,0.7357827160493827,0.10444444444444445
L30_T2,189,2.0,-1576.0,-1.751111111111111,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.10444444444444445
L30_T2,190,2.0,-1640.0,-1.8222222222222222,852,0.9466666666666667,0.9466666666666667,0.8961777777777777,0.06222222222222222
L30_T2,191,2.0,-1536.0,-1.7066666666666668,810,0.9,0.9,0.81,0.07222222222222222
L30_T2,192,2.0,-1528.0,-1.6977777777777778,796,0.8844444444444445,0.8844444444444445,0.782241975308642,0.09
L30_T2,193,2.0,-1548.0,-1.72,790,0.8777777777777778,0.8777777777777778,0.7704938271604939,0.09222222222222222
L30_T2,194,2.0,-1496.0,-1.6622222222222223,752,0.8355555555555556,0.8355555555555556,0.6981530864197532,0.10111111111111111
L30_T2,195,2.0,-1488.0,-1.6533333333333333,742,0.8244444444444444,0.8244444444444444,0.6797086419753086,0.10111111111111111
L30_T2,196,2.0,-1544.0,-1.7155555555555555,766,0.8511111111111112,0.8511111111111112,0.7243901234567902,0.09111111111111111
L30_T2,197,2.0,-1576.0,-1.751111111111111,800,0.8888888888888888,0.8888888888888888,0.7901234567901234,0.08555555555555555
L30_T2,198,2.0,-1492.0,-1.6577777777777778,760,0.8444444444444444,0.8444444444444444,0.7130864197530864,0.10666666666666667
L30_T2,199,2.0,-1512.0,-1.68,738,0.82,0.82,0.6723999999999999,0.11222222222222222
L30_T2,200,2.0,-1472.0,-1.6355555555555557,718,0.7977777777777778,0.7977777777777778,0.6364493827160494,0.10888888888888888
L30_T2,201,2.0,-1460.0,-1.6222222222222222,706,0.7844444444444445,0.7844444444444445,0.6153530864197532,0.11777777777777777
L30_T2,202,2.0,-1496.0,-1.6622222222222223,718,0.7977777777777778,0.7977777777777778,0.6364493827160494,0.10888888888888888
L30_T2,203,2.0,-1452.0,-1.6133333333333333,728,0.8088888888888889,0.8088888888888889,0.6543012345679012,0.12111111111111111
L30_T2,204,2.0,-1500.0,-1.6666666666666667,752,0.8355555555555556,0.8355555555555556,0.6981530864197532,0.12
L30_T2,205,2.0,-1480.0,-1.6444444444444444,756,0.84,0.84,0.7055999999999999,0.10444444444444445
L30_T2,206,2.0,-1528.0,-1.6977777777777778,778,0.8644444444444445,0.8644444444444445,0.7472641975308643,0.10777777777777778
L30_T2,207,2.0,-1576.0,-1.751111111111111,820,0.9111111111111111,0.9111111111111111,0.8301234567901234,0.09
L30_T2,208,2.0,-1568.0,-1.7422222222222221,816,0.9066666666666666,0.9066666666666666,0.8220444444444444,0.08444444444444445
L30_T2,209,2.0,-1560.0,-1.7333333333333334,808,0.8977777777777778,0.8977777777777778,0.8060049382716049,0.08444444444444445
L30_T2,210,2.0,-1532.0,-1.7022222222222223,800,0.8888888888888888,0.8888888888888888,0.7901234567901234,0.08666666666666667
L30_T2,211,2.0,-1616.0,-1.7955555555555556,820,0.9111111111111111,0.9111111111111111,0.8301234567901234,0.08222222222222222
L30_T2,212,2.0,-1496.0,-1.6622222222222223,798,0.8866666666666667,0.8866666666666667,0.7861777777777779,0.09
L30_T2,213,2.0,-1512.0,-1.68,810,0.9,0.9,0.81,0.09333333333333334
L30_T2,214,2.0,-1660.0,-1.8444444444444446,854,0.9488888888888889,0.9488888888888889,0.9003901234567901,0.07111111111111111
L30_T2,215,2.0,-1556.0,-1.728888888888889,792,0.88,0.88,0.7744,0.07
L30_T2,216,2.0,-1568.0,-1.7422222222222221,802,0.8911111111111111,0.8911111111111111,0.7940790123456789,0.08777777777777777
L30_T2,217,2.0,-1584.0,-1.76,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.08444444444444445
L30_T2,218,2.0,-1564.0,-1.7377777777777779,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.08777777777777777
L30_T2,219,2.0,-1460.0,-1.6222222222222222,774,0.86,0.86,0.7395999999999999,0.09444444444444444
L30_T2,220,2.0,-1540.0,-1.711111111111111,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.10888888888888888
L30_T2,221,2.0,-1568.0,-1.7422222222222221,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.08333333333333333
L30_T2,222,2.0,-1616.0,-1.7955555555555556,840,0.9333333333333333,0.9333333333333333,0.8711111111111112,0.07111111111111111
L30_T2,223,2.0,-1644.0,-1.8266666666666667,856,0.9511111111111111,0.9511111111111111,0.9046123456790124,0.057777777777777775
L30_T2,224,2.0,-1636.0,-1.8177777777777777,850,0.9444444444444444,0.9444444444444444,0.8919753086419753,0.052222222222222225
L30_T2,225,2.0,-1596.0,-1.7733333333333334,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.06666666666666667
L30_T2,226,2.0,-1484.0,-1.6488888888888888,798,0.8866666666666667,0.8866666666666667,0.7861777777777779,0.09111111111111111
L30_T2,227,2.0,-1528.0,-1.6977777777777778,786,0.8733333333333333,0.8733333333333333,0.762711111111111,0.11333333333333333
L30_T2,228,2.0,-1528.0,-1.6977777777777778,778,0.8644444444444445,0.8644444444444445,0.7472641975308643,0.1
L30_T2,229,2.0,-1476.0,-1.64,786,0.8733333333333333,0.8733333333333333,0.762711111111111,0.10888888888888888
L30_T2,230,2.0,-1508.0,-1.6755555555555555,798,0.8866666666666667,0.8866666666666667,0.7861777777777779,0.11333333333333333
L30_T2,231,2.0,-1596.0,-1.7733333333333334,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.08888888888888889
L30_T2,232,2.0,-1592.0,-1.768888888888889,838,0.9311111111111111,0.9311111111111111,0.8669679012345679,0.07111111111111111
L30_T2,233,2.0,-1600.0,-1.7777777777777777,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.07
L30_T2,234,2.0,-1544.0,-1.7155555555555555,814,0.9044444444444445,0.9044444444444445,0.8180197530864198,0.07666666666666666
L30_T2,235,2.0,-1572.0,-1.7466666666666666,824,0.9155555555555556,0.9155555555555556,0.838241975308642,0.08555555555555555
L30_T2,236,2.0,-1568.0,-1.7422222222222221,810,0.9,0.9,0.81,0.08777777777777777
L30_T2,237,2.0,-1552.0,-1.7244444444444444,788,0.8755555555555555,0.8755555555555555,0.7665975308641975,0.08555555555555555
L30_T2,238,2.0,-1532.0,-1.7022222222222223,788,0.8755555555555555,0.8755555555555555,0.7665975308641975,0.08444444444444445
L30_T2,239,2.0,-1604.0,-1.7822222222222222,838,0.9311111111111111,0.9311111111111111,0.8669679012345679,0.07888888888888888
L30_T2,240,2.0,-1664.0,-1.8488888888888888,856,0.9511111111111111,0.9511111111111111,0.9046123456790124,0.058888888888888886
L30_T2,241,2.0,-1544.0,-1.7155555555555555,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.06333333333333334
L30_T2,242,2.0,-1532.0,-1.7022222222222223,804,0.8933333333333333,0.8933333333333333,0.7980444444444444,0.0811111111111111
L30_T2,243,2.0,-1528.0,-1.6977777777777778,808,0.8977777777777778,0.8977777777777778,0.8060049382716049,0.09111111111111111
L30_T2,244,2.0,-1552.0,-1.7244444444444444,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.09222222222222222
L30_T2,245,2.0,-1544.0,-1.7155555555555555,816,0.9066666666666666,0.9066666666666666,0.8220444444444444,0.08777777777777777
L30_T2,246,2.0,-1608.0,-1.7866666666666666,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.07666666666666666
L30_T2,247,2.0,-1580.0,-1.7555555555555555,818,0.9088888888888889,0.9088888888888889,0.8260790123456789,0.07555555555555556
L30_T2,248,2.0,-1552.0,-1.7244444444444444,808,0.8977777777777778,0.8977777777777778,0.8060049382716049,0.0811111111111111
L30_T2,249,2.0,-1492.0,-1.6577777777777778,788,0.8755555555555555,0.8755555555555555,0.7665975308641975,0.09111111111111111
L30_T2,250,2.0,-1528.0,-1.6977777777777778,812,0.9022222222222223,0.9022222222222223,0.814004938271605,0.10222222222222223
L30_T2,251,2.0,-1652.0,-1.8355555555555556,858,0.9533333333333334,0.9533333333333334,0.9088444444444445,0.07222222222222222
L30_T2,252,2.0,-1608.0,-1.7866666666666666,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.056666666666666664
L30_T2,253,2.0,-1616.0,-1.7955555555555556,842,0.9355555555555556,0.9355555555555556,0.8752641975308643,0.06555555555555556
L30_T2,254,2.0,-1616.0,-1.7955555555555556,846,0.94,0.94,0.8835999999999999,0.06222222222222222
L30_T2,255,2.0,-1632.0,-1.8133333333333332,850,0.9444444444444444,0.9444444444444444,0.8919753086419753,0.057777777777777775
L30_T2,256,2.0,-1588.0,-1.7644444444444445,836,0.9288888888888889,0.9288888888888889,0.8628345679012346,0.06333333333333334
L30_T2,257,2.0,-1596.0,-1.7733333333333334,830,0.9222222222222223,0.9222222222222223,0.8504938271604939,0.06333333333333334
L30_T2,258,2.0,-1592.0,-1.768888888888889,834,0.9266666666666666,0.9266666666666666,0.8587111111111111,0.07333333333333333
L30_T2,259,2.0,-1608.0,-1.7866666666666666,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.07222222222222222
L30_T2,260,2.0,-1580.0,-1.7555555555555555,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.06666666666666667
L30_T2,261,2.0,-1596.0,-1.7733333333333334,838,0.9311111111111111,0.9311111111111111,0.8669679012345679,0.07
L30_T2,262,2.0,-1628.0,-1.808888888888889,846,0.94,0.94,0.8835999999999999,0.06444444444444444
L30_T2,263,2.0,-1544.0,-1.7155555555555555,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.06888888888888889
L30_T2,264,2.0,-1520.0,-1.6888888888888889,788,0.8755555555555555,0.8755555555555555,0.7665975308641975,0.09666666666666666
L30_T2,265,2.0,-1488.0,-1.6533333333333333,790,0.8777777777777778,0.8777777777777778,0.7704938271604939,0.10777777777777778
L30_T2,266,2.0,-1500.0,-1.6666666666666667,790,0.8777777777777778,0.8777777777777778,0.7704938271604939,0.11333333333333333
L30_T2,267,2.0,-1568.0,-1.7422222222222221,822,0.9133333333333333,0.9133333333333333,0.8341777777777778,0.09555555555555556
L30_T2,268,2.0,-1620.0,-1.8,832,0.9244444444444444,0.9244444444444444,0.8545975308641974,0.07444444444444444
L30_T2,269,2.0,-1608.0,-1.7866666666666666,840,0.9333333333333333,0.9333333333333333,0.8711111111111112,0.06888888888888889
L30_T2,270,2.0,-1560.0,-1.7333333333333334,826,0.9177777777777778,0.9177777777777778,0.8423160493827161,0.07444444444444444
L30_T2,271,2.0,-1536.0,-1.7066666666666668,816,0.9066666666666666,0.9066666666666666,0.8220444444444444,0.08555555555555555
L30_T2,272,2.0,-1636.0,-1.8177777777777777,848,0.9422222222222222,0.9422222222222222,0.8877827160493826,0.07111111111111111
